STREAM_ID,NODE_ID,STREAM_KM,INFLOW,TEMPERATURE,OUTFLOW
,,18.5,0.00083603,10.830393925335024,
,,18.4,0.00083603,10.830393925335024,
,,18.3,0.000186073,10.830393925335024,
,,18.2,6.18e-05,10.830393925335024,
,,18.1,0.000237476,10.830393925335024,
,,18.0,0.00028514,10.830393925335024,
,,17.9,0.002473824,10.830393925335024,
,,17.8,0.0,10.830393925335024,
,,17.7,0.000348538,10.830393925335024,
,,17.6,0.000552225,10.830393925335024,
,,17.5,0.000653811,10.830393925335024,
,,17.4,0.000253142,10.830393925335024,
,,17.3,0.0,10.830393925335024,
,,17.2,0.000134272,10.830393925335024,
,,17.1,0.000616918,10.830393925335024,
,,17.0,0.000199048,10.830393925335024,
,,16.9,0.000148882,10.830393925335024,
,,16.8,0.001188012,10.830393925335024,
,,16.7,0.000139469,10.830393925335024,
,,16.6,0.000139469,10.830393925335024,
,,16.5,0.000139469,10.830393925335024,
,,16.4,0.001552544,10.830393925335024,
,,16.3,0.001552544,10.830393925335024,
,,16.2,0.000482466,10.830393925335024,
,,16.1,0.000157013,10.830393925335024,
,,16.0,7.03e-05,10.830393925335024,
,,15.9,0.0,10.830393925335024,
,,15.8,9.42e-05,10.830393925335024,
,,15.7,0.003062322,10.830393925335024,
,,15.6,0.00031635,10.830393925335024,
,,15.5,0.00037899,10.830393925335024,
,,15.4,0.000273013,10.830393925335024,
,,15.3,0.000773692,10.830393925335024,
,,15.2,0.001209822,10.830393925335024,
,,15.1,0.000517444,10.830393925335024,
,,15.0,0.000631455,10.830393925335024,
,,14.9,0.000588866,10.830393925335024,
,,14.8,0.000303071,10.830393925335024,
,,14.7,0.000112126,10.830393925335024,
,,14.6,0.000112126,10.830393925335024,
,,14.5,0.0,10.830393925335024,
,,14.4,9.32e-05,10.830393925335024,
,,14.3,0.000590062,10.830393925335024,
,,14.2,0.000334217,10.830393925335024,
,,14.1,0.000277074,10.830393925335024,
,,14.0,0.000519244,10.830393925335024,
,,13.9,0.000366933,10.830393925335024,
,,13.8,0.000366933,10.830393925335024,
,,13.7,0.0,10.830393925335024,
,,13.6,0.000136643,10.830393925335024,
,,13.5,0.004438301,10.830393925335024,
,,13.4,0.000240419,10.830393925335024,
,,13.3,0.001596649,10.830393925335024,
,,13.2,0.001637272,10.830393925335024,
,,13.1,0.000440661,10.830393925335024,
,,13.0,0.00010492,10.830393925335024,
,,12.9,0.000120417,10.830393925335024,
,,12.8,0.000108414,10.830393925335024,
,,12.7,0.004027395,10.830393925335024,
,,12.6,0.000141298,10.830393925335024,
,,12.5,5.24e-05,10.830393925335024,
,,12.4,0.000547361,10.830393925335024,
,,12.3,0.000211234,10.830393925335024,
,,12.2,0.000250683,10.830393925335024,
,,12.1,0.000143689,10.830393925335024,
,,12.0,0.000141838,10.830393925335024,
,,11.9,0.000961579,10.830393925335024,
,,11.8,0.0,10.830393925335024,
,,11.7,0.000362981,10.830393925335024,
,,11.6,0.000619573,10.830393925335024,
,,11.5,0.000408019,10.830393925335024,
,,11.4,0.00036635,10.830393925335024,
,,11.3,0.000215294,10.830393925335024,
,,11.2,0.001091958,10.830393925335024,
,,11.1,3.18e-05,10.830393925335024,
,,11.0,0.000718601,10.830393925335024,
,,10.9,0.000137534,10.830393925335024,
,,10.8,0.00981848,10.830393925335024,
,,10.7,6.34e-05,10.830393925335024,
,,10.6,0.0,10.830393925335024,
,,10.5,0.000707192,10.830393925335024,
,,10.4,0.001043022,10.830393925335024,
,,10.3,0.000157606,10.830393925335024,
,,10.2,0.000379154,10.830393925335024,
,,10.1,0.0,10.830393925335024,
,,10.0,0.001442389,10.830393925335024,
,,9.9,0.00045779,10.830393925335024,
,,9.8,0.000430231,10.830393925335024,
,,9.7,0.000150345,10.830393925335024,
,,9.6,0.000232141,10.830393925335024,
,,9.5,0.000244122,10.830393925335024,
,,9.4,0.006030027,10.830393925335024,
,,9.3,8.33e-05,10.830393925335024,
,,9.2,5.34e-05,10.830393925335024,
,,9.1,1.81e-05,10.830393925335024,
,,9.0,0.000614144,10.830393925335024,
,,8.9,3.43e-05,10.830393925335024,
,,8.8,3.43e-05,10.830393925335024,
,,8.7,3.43e-05,10.830393925335024,
,,8.6,9.16e-05,10.830393925335024,
,,8.5,0.000152001,10.830393925335024,
,,8.4,0.000123785,10.830393925335024,
,,8.3,0.0,10.830393925335024,
,,8.2,0.000198357,10.830393925335024,
,,8.1,0.000448203,10.830393925335024,
,,8.0,0.000344115,10.830393925335024,
,,7.9,0.00030492,10.830393925335024,
,,7.8,0.0,10.830393925335024,
,,7.7,0.000146477,10.830393925335024,
,,7.6,0.001508459,10.830393925335024,
,,7.5,0.001544433,10.830393925335024,
,,7.4,7.35e-05,10.830393925335024,
,,7.3,0.009030065,10.830393925335024,
,,7.2,6.96e-05,10.830393925335024,
,,7.1,0.000889898,10.830393925335024,
,,7.0,0.001410633,10.830393925335024,
,,6.9,0.000891526,10.830393925335024,
,,6.8,0.000125152,10.830393925335024,
,,6.7,0.001002422,10.830393925335024,
,,6.6,0.000359567,10.830393925335024,
,,6.5,0.000185846,10.830393925335024,
,,6.4,9.38e-05,10.830393925335024,
,,6.3,0.006027843,10.830393925335024,
,,6.2,0.000405899,10.830393925335024,
,,6.1,0.00025745,10.830393925335024,
,,6.0,0.000239757,10.830393925335024,
,,5.9,0.000345699,10.830393925335024,
,,5.8,0.00234091,10.830393925335024,
,,5.7,0.000243984,10.830393925335024,
,,5.6,0.00085441,10.830393925335024,
,,5.5,0.000226744,10.830393925335024,
,,5.4,0.000184443,10.830393925335024,
,,5.3,0.000154773,10.830393925335024,
,,5.2,8.22e-05,10.830393925335024,
,,5.1,0.004999385,10.830393925335024,
,,5.0,0.000140446,10.830393925335024,
,,4.9,0.000148678,10.830393925335024,
,,4.8,0.000786888,10.830393925335024,
,,4.7,0.002904914,10.830393925335024,
,,4.6,0.000217079,10.830393925335024,
,,4.5,0.000475274,10.830393925335024,
,,4.4,0.000440686,10.830393925335024,
,,4.3,0.000170665,10.830393925335024,
,,4.2,0.000311426,10.830393925335024,
,,4.1,0.001174515,10.830393925335024,
,,4.0,7.35e-05,10.830393925335024,
,,3.9,0.000403986,10.830393925335024,
,,3.8,0.001729439,10.830393925335024,
,,3.7,0.000272592,10.830393925335024,
,,3.6,0.0002952,10.830393925335024,
,,3.5,0.000476441,10.830393925335024,
,,3.4,7.6e-05,10.830393925335024,
,,3.3,0.000179333,10.830393925335024,
,,3.2,0.00024083,10.830393925335024,
,,3.1,0.000228039,10.830393925335024,
,,3.0,4.51e-05,10.830393925335024,
,,2.9,0.001770214,10.830393925335024,
,,2.8,7.55e-05,10.830393925335024,
,,2.7,0.000465027,10.830393925335024,
,,2.6,0.0,10.830393925335024,
,,2.5,8.73e-05,10.830393925335024,
,,2.4,0.000120571,10.830393925335024,
,,2.3,0.021938715,10.830393925335024,
,,2.2,0.000224419,10.830393925335024,
,,2.1,0.001889162,10.830393925335024,
,,2.0,0.00047333,10.830393925335024,
,,1.9,0.00021303,10.830393925335024,
,,1.8,0.001115252,10.830393925335024,
,,1.7,0.000102473,10.830393925335024,
,,1.6,0.000667146,10.830393925335024,
,,1.5,0.000190518,10.830393925335024,
,,1.4,0.0,10.830393925335024,
,,1.3,0.000839255,10.830393925335024,
,,1.2,0.000209441,10.830393925335024,
,,1.1,0.001341921,10.830393925335024,
,,1.0,0.000104901,10.830393925335024,
,,0.9,6.13e-05,10.830393925335024,
,,0.8,0.00024628,10.830393925335024,
,,0.7,2.4e-05,10.830393925335024,
,,0.6,2.01e-05,10.830393925335024,
,,0.5,0.000121566,10.830393925335024,
,,0.4,3.92e-05,10.830393925335024,
,,0.3,0.000728072,10.830393925335024,
,,0.2,0.001956002,10.830393925335024,
,,0.1,0.000133075,10.830393925335024,
,,0.0,0.00010196,10.830393925335024,
